date,time,temp_c,air,light,soil
27/05/2021,15:28:40,23.26,36.80,97.00,45.20
27/05/2021,15:28:50,23.28,37.80,96.60,45.60
27/05/2021,15:29:00,23.28,37.80,96.60,45.20
27/05/2021,15:29:10,23.38,37.00,96.80,45.60
27/05/2021,15:29:20,23.14,37.00,97.20,45.40
27/05/2021,15:29:30,23.46,37.00,96.80,46.00
27/05/2021,15:29:41,23.32,37.00,97.20,46.00
27/05/2021,15:29:51,23.10,37.00,96.60,45.60
27/05/2021,15:30:01,23.32,36.80,96.60,45.20
27/05/2021,15:30:11,23.26,37.00,97.00,45.60
27/05/2021,15:30:21,23.34,37.00,96.60,45.60
27/05/2021,15:30:31,23.24,37.80,96.60,45.60
27/05/2021,15:30:41,23.24,37.00,96.80,45.80
27/05/2021,15:30:51,23.16,40.00,96.60,45.60
27/05/2021,15:31:01,23.12,37.00,95.80,46.00
27/05/2021,15:31:11,23.32,39.00,97.00,45.60
27/05/2021,15:31:21,23.58,37.20,97.00,45.80
27/05/2021,15:31:31,23.50,39.40,96.80,45.40
27/05/2021,15:31:41,23.32,37.20,96.80,45.60
27/05/2021,15:31:51,23.24,37.00,96.60,45.60
27/05/2021,15:32:02,23.56,38.20,96.40,45.20
27/05/2021,15:32:12,23.34,37.60,96.60,45.80
27/05/2021,15:32:22,23.54,38.00,96.60,45.60
27/05/2021,15:32:32,23.04,37.20,97.00,45.80
27/05/2021,15:32:42,23.54,37.40,96.80,45.40
27/05/2021,15:32:52,23.18,37.00,96.80,45.40
27/05/2021,15:33:02,23.54,38.40,97.00,45.80
27/05/2021,15:33:12,23.22,37.20,97.00,45.80
27/05/2021,15:33:22,23.34,38.40,96.40,45.80
27/05/2021,15:33:32,23.02,37.20,96.80,45.40
27/05/2021,15:33:42,23.20,37.60,96.20,45.40
27/05/2021,15:33:52,23.20,37.60,96.20,45.20
27/05/2021,15:34:02,23.22,37.80,96.40,45.60
27/05/2021,15:34:13,23.18,38.00,97.00,45.80
27/05/2021,15:34:23,23.34,38.00,96.40,45.40
27/05/2021,15:34:33,23.24,38.00,96.20,45.20
27/05/2021,15:34:43,23.64,37.40,97.00,45.60
27/05/2021,15:34:53,23.28,36.60,96.80,46.00
27/05/2021,15:35:03,23.56,37.00,96.60,45.60
27/05/2021,15:35:13,23.18,37.00,96.00,45.60
27/05/2021,15:35:23,23.46,37.80,96.40,45.40
27/05/2021,15:35:33,23.28,37.00,96.60,45.40
27/05/2021,15:35:43,23.24,37.00,97.00,45.80
27/05/2021,15:35:53,23.00,37.00,96.60,45.60
27/05/2021,15:36:03,23.14,36.60,96.80,45.40
27/05/2021,15:36:13,23.12,37.80,97.00,46.00
27/05/2021,15:36:23,23.24,37.20,97.00,45.20
27/05/2021,15:36:34,23.26,37.00,96.40,45.40
27/05/2021,15:36:44,23.16,37.00,96.20,46.00
27/05/2021,15:36:54,23.26,37.60,96.40,45.20
27/05/2021,15:37:04,23.56,38.00,96.60,45.60
27/05/2021,15:37:14,23.22,38.80,97.00,45.60
27/05/2021,15:37:24,23.04,38.60,97.00,45.20
27/05/2021,15:37:34,23.42,37.20,96.80,45.60
27/05/2021,15:37:44,23.30,37.20,97.00,45.60
27/05/2021,15:37:54,23.68,37.20,96.40,46.00
27/05/2021,15:38:04,23.22,37.20,96.80,45.40
27/05/2021,15:38:14,23.16,37.00,96.60,44.40
27/05/2021,15:38:24,23.20,37.00,96.80,45.60
27/05/2021,15:38:34,23.54,37.00,96.60,45.20
27/05/2021,15:38:44,23.16,37.40,96.60,46.00
27/05/2021,15:38:55,23.08,37.00,96.40,44.80
27/05/2021,15:39:05,23.58,37.20,97.00,45.60
27/05/2021,15:39:15,23.40,38.00,96.60,46.00
27/05/2021,15:39:25,23.44,38.80,96.80,46.00
27/05/2021,15:39:35,23.26,37.00,96.20,45.40
27/05/2021,15:39:45,23.04,37.60,96.60,46.00
27/05/2021,15:39:55,23.10,37.40,96.40,45.40
27/05/2021,15:40:05,23.14,37.80,96.60,45.40
27/05/2021,15:40:15,23.06,37.40,96.80,45.60
27/05/2021,15:40:25,23.36,37.80,96.80,45.60
27/05/2021,15:40:35,23.26,37.00,96.60,45.60
27/05/2021,15:40:45,23.30,38.40,97.00,46.00
27/05/2021,15:40:55,23.10,37.00,96.40,45.60
27/05/2021,15:41:05,23.50,37.20,96.60,46.00
27/05/2021,15:41:16,23.12,38.00,96.60,45.40
27/05/2021,15:41:26,23.38,38.00,97.00,46.00
27/05/2021,15:41:36,23.18,38.00,96.80,45.60
27/05/2021,15:41:46,23.46,38.60,96.80,45.20
27/05/2021,15:41:56,23.28,37.20,96.60,44.60
27/05/2021,15:42:06,23.34,37.00,97.00,45.40
27/05/2021,15:42:16,23.10,37.00,96.40,45.20
27/05/2021,15:42:26,23.32,38.40,97.00,45.80
27/05/2021,15:42:36,23.10,37.80,97.00,45.60
27/05/2021,15:42:46,23.10,37.80,97.00,45.40
27/05/2021,15:42:56,23.46,37.80,96.60,45.60
27/05/2021,15:43:06,23.20,37.00,96.60,45.80
27/05/2021,15:43:16,22.80,38.20,96.80,46.00
27/05/2021,15:43:27,23.20,37.40,97.00,46.00
27/05/2021,15:43:37,23.60,37.40,96.40,45.60
27/05/2021,15:43:47,22.92,38.80,97.00,45.80
27/05/2021,15:43:57,22.86,36.80,96.40,45.80
27/05/2021,15:44:07,23.48,37.40,96.60,45.00
27/05/2021,15:44:17,22.72,37.00,96.60,46.00
27/05/2021,15:44:27,23.22,37.00,97.00,45.20
27/05/2021,15:44:37,23.38,37.00,96.60,45.60
27/05/2021,15:44:47,23.28,37.00,97.00,45.60
27/05/2021,15:44:57,23.28,37.60,96.80,46.00
27/05/2021,15:45:07,23.30,38.00,96.80,46.00
27/05/2021,15:45:17,23.08,37.40,96.40,45.60
27/05/2021,15:45:27,23.22,37.20,96.80,45.60
27/05/2021,15:45:37,23.36,37.00,97.00,45.60
27/05/2021,15:45:48,23.12,37.00,96.40,45.00
27/05/2021,15:45:58,23.26,38.40,97.20,45.60
27/05/2021,15:46:08,23.44,37.00,97.00,45.60
27/05/2021,15:46:18,23.40,37.00,97.00,45.20
27/05/2021,15:46:28,23.40,37.20,96.80,46.00
27/05/2021,15:46:38,23.22,37.00,97.00,45.00
27/05/2021,15:46:48,23.40,37.00,96.60,45.80
27/05/2021,15:46:58,23.46,37.00,97.00,45.20
27/05/2021,15:47:08,23.48,37.00,96.80,45.20
27/05/2021,15:47:18,23.20,37.00,97.20,45.40
27/05/2021,15:47:28,23.00,38.80,97.00,45.80
27/05/2021,15:47:38,23.42,37.00,96.40,45.00
27/05/2021,15:47:48,23.08,37.00,97.00,46.00
27/05/2021,15:47:58,23.58,36.80,96.60,45.60
27/05/2021,15:48:09,23.02,37.00,96.80,45.80
27/05/2021,15:48:19,23.10,37.00,96.60,45.80
27/05/2021,15:48:29,23.22,37.00,96.80,45.60
27/05/2021,15:48:39,23.04,37.00,97.20,45.40
27/05/2021,15:48:49,23.34,37.80,96.40,45.00
27/05/2021,15:48:59,23.10,37.00,96.80,45.80
27/05/2021,15:49:09,23.36,37.00,96.80,45.60
27/05/2021,15:49:19,23.46,38.00,96.40,45.40
27/05/2021,15:49:29,23.06,38.00,97.00,45.80
27/05/2021,15:49:39,23.16,37.00,96.80,45.40
27/05/2021,15:49:49,23.18,37.00,96.40,45.60
27/05/2021,15:49:59,23.32,37.00,97.00,45.80
27/05/2021,15:50:09,23.48,37.20,96.20,45.20
27/05/2021,15:50:19,23.32,39.20,97.00,45.80
27/05/2021,15:50:30,23.18,37.20,97.00,45.60
27/05/2021,15:50:40,23.14,37.60,97.00,45.80
27/05/2021,15:50:50,23.14,37.20,97.00,45.60
27/05/2021,15:51:00,23.24,37.60,96.80,45.20
27/05/2021,15:51:10,23.28,37.00,96.80,45.60
27/05/2021,15:51:20,23.20,37.00,96.40,45.80
27/05/2021,15:51:30,23.62,37.20,96.60,46.00
27/05/2021,15:51:40,23.20,39.20,96.80,45.20
27/05/2021,15:51:50,23.12,37.80,97.00,45.80
27/05/2021,15:52:00,23.62,37.80,96.60,45.20
27/05/2021,15:52:10,23.02,37.00,96.80,46.00
27/05/2021,15:52:20,23.30,40.40,96.80,45.20
27/05/2021,15:52:30,23.04,37.40,96.40,45.80
27/05/2021,15:52:41,23.20,38.80,96.20,45.80
27/05/2021,15:52:51,23.32,37.00,96.80,45.80
27/05/2021,15:53:01,23.38,37.00,96.80,45.80
27/05/2021,15:53:11,23.26,37.00,96.80,45.20
27/05/2021,15:53:21,23.54,38.00,97.00,45.60
27/05/2021,15:53:31,23.34,38.00,97.20,45.80
27/05/2021,15:53:41,23.22,37.00,96.60,46.00
27/05/2021,15:53:51,23.10,37.80,96.60,46.00
27/05/2021,15:54:01,23.32,37.00,97.00,45.00
27/05/2021,15:54:11,23.38,37.00,96.80,45.40
27/05/2021,15:54:21,23.14,37.00,96.20,46.00
27/05/2021,15:54:31,23.18,38.20,96.60,46.00
27/05/2021,15:54:41,23.08,37.00,96.60,46.00
27/05/2021,15:54:51,23.10,37.00,96.60,46.00
27/05/2021,15:55:02,23.30,37.00,97.20,45.40
27/05/2021,15:55:12,23.56,38.00,97.20,46.00
27/05/2021,15:55:22,23.32,39.00,97.00,46.00
27/05/2021,15:55:32,23.18,37.40,97.00,45.20
27/05/2021,15:55:42,23.26,38.80,97.00,46.00
27/05/2021,15:55:52,23.42,38.60,96.80,45.60
27/05/2021,15:56:02,23.12,37.40,96.20,46.00
27/05/2021,15:56:12,23.46,37.00,96.80,45.80
27/05/2021,15:56:22,22.98,37.00,96.20,45.40
27/05/2021,15:56:32,23.16,38.00,96.60,46.00
27/05/2021,15:56:42,23.40,37.00,96.80,45.80
27/05/2021,15:56:52,23.22,38.40,97.00,45.80
27/05/2021,15:57:02,23.48,37.20,96.80,45.60
27/05/2021,15:57:12,23.16,37.80,96.40,45.20
27/05/2021,15:57:23,23.20,37.00,96.80,46.00
27/05/2021,15:57:33,23.38,37.80,96.80,45.20
27/05/2021,15:57:43,23.16,37.00,96.60,45.40
27/05/2021,15:57:53,23.16,37.00,96.60,45.60
27/05/2021,15:58:03,23.16,38.80,96.40,45.40
27/05/2021,15:58:13,23.46,39.60,96.00,46.00
27/05/2021,15:58:23,23.30,39.60,96.60,45.60
27/05/2021,15:58:33,23.16,38.00,96.80,45.60
27/05/2021,15:58:43,23.04,39.60,96.80,45.80
27/05/2021,15:58:53,23.34,37.80,96.40,45.40
27/05/2021,15:59:03,23.06,37.40,96.80,46.00
27/05/2021,15:59:13,23.38,37.20,96.60,45.20
27/05/2021,15:59:23,23.40,37.00,96.20,45.20
27/05/2021,15:59:33,23.14,39.20,96.80,46.00
27/05/2021,15:59:44,23.18,38.20,96.80,45.80
27/05/2021,15:59:54,23.24,38.00,96.60,45.20
27/05/2021,16:00:04,23.14,39.80,96.40,46.00
27/05/2021,16:00:14,22.86,36.60,96.60,45.20
27/05/2021,16:00:24,23.46,38.60,96.40,45.40
27/05/2021,16:00:34,22.96,37.00,96.00,45.60
27/05/2021,16:00:44,22.98,39.60,96.40,45.80
27/05/2021,16:00:54,23.18,37.20,97.00,45.80
27/05/2021,16:01:04,23.28,37.60,97.00,46.00
27/05/2021,16:01:14,23.58,38.60,95.80,45.60
27/05/2021,16:01:24,23.38,37.60,96.60,45.60
27/05/2021,16:01:34,23.06,39.40,96.40,45.60
27/05/2021,16:01:44,23.04,37.80,96.80,45.20
27/05/2021,16:01:55,22.98,40.20,97.00,45.40
27/05/2021,16:02:05,23.48,37.00,96.60,45.20
27/05/2021,16:02:15,23.20,39.20,96.20,45.80
27/05/2021,16:02:25,23.38,38.00,97.00,45.20
27/05/2021,16:02:35,23.22,39.40,96.60,45.80
27/05/2021,16:02:45,23.76,37.00,96.60,45.00
27/05/2021,16:02:55,23.56,38.60,96.60,46.00
27/05/2021,16:03:05,23.40,37.20,97.00,45.40
27/05/2021,16:03:15,23.36,40.20,96.80,45.80
27/05/2021,16:03:25,23.52,37.00,96.60,45.80
27/05/2021,16:03:35,23.32,38.00,96.60,45.80
27/05/2021,16:03:45,23.18,37.00,97.00,46.00
27/05/2021,16:03:55,23.00,37.80,96.60,45.60
27/05/2021,16:04:05,23.36,37.80,96.60,44.80
27/05/2021,16:04:16,23.22,37.80,96.40,45.00
27/05/2021,16:04:26,23.32,37.00,96.40,46.00
27/05/2021,16:04:36,23.48,37.80,96.80,45.20
27/05/2021,16:04:46,23.26,36.60,96.60,45.40
27/05/2021,16:04:56,22.98,37.60,96.80,45.60
27/05/2021,16:05:06,23.46,36.80,97.00,45.40
27/05/2021,16:05:16,22.90,38.60,96.40,45.40
27/05/2021,16:05:26,23.36,37.00,97.00,45.60
27/05/2021,16:05:36,22.96,37.00,96.20,45.20
27/05/2021,16:05:46,23.08,39.80,96.60,45.60
27/05/2021,16:05:56,23.20,37.00,96.60,46.00
27/05/2021,16:06:06,23.14,39.00,96.80,45.40
27/05/2021,16:06:16,22.94,37.00,97.00,45.80
27/05/2021,16:06:26,23.06,39.80,96.40,46.00
27/05/2021,16:06:37,23.38,37.00,96.60,46.00
27/05/2021,16:06:47,23.08,37.00,95.80,45.20
27/05/2021,16:06:57,23.14,38.00,97.00,46.00
27/05/2021,16:07:07,23.00,38.00,96.20,45.60
27/05/2021,16:07:17,23.20,37.00,96.60,45.60
27/05/2021,16:07:27,23.12,38.80,97.00,45.80
27/05/2021,16:07:37,23.26,38.20,96.20,45.00
27/05/2021,16:07:47,22.96,39.20,97.00,46.00
27/05/2021,16:07:57,23.16,37.80,96.60,45.80
27/05/2021,16:08:07,23.14,37.80,96.80,45.80
27/05/2021,16:08:17,23.16,39.80,97.00,46.00
27/05/2021,16:08:27,23.38,38.00,96.00,45.60
27/05/2021,16:08:37,23.14,39.00,96.40,45.60
27/05/2021,16:08:47,23.20,40.00,96.80,45.20
27/05/2021,16:08:58,23.28,37.80,96.20,45.20
27/05/2021,16:09:08,23.16,39.80,97.00,46.00
27/05/2021,16:09:18,23.18,37.80,96.20,45.40
27/05/2021,16:09:28,23.22,36.80,97.00,45.20
27/05/2021,16:09:38,23.04,38.60,96.60,45.60
27/05/2021,16:09:48,22.94,37.00,96.60,45.80
27/05/2021,16:09:58,22.96,38.00,96.60,45.20
27/05/2021,16:10:08,23.22,37.00,96.80,45.20
27/05/2021,16:10:18,22.94,39.60,96.40,45.60
27/05/2021,16:10:28,23.20,37.00,96.60,45.60
27/05/2021,16:10:38,23.48,37.00,96.40,44.80
27/05/2021,16:10:48,23.16,37.00,96.20,45.60
27/05/2021,16:10:58,23.52,37.00,96.40,45.40
27/05/2021,16:11:09,22.96,37.00,97.00,45.60
27/05/2021,16:11:19,22.72,38.60,96.80,46.00
27/05/2021,16:11:29,23.22,37.00,96.60,45.00
27/05/2021,16:11:39,22.86,38.40,96.80,45.80
27/05/2021,16:11:49,23.08,38.00,96.80,45.40
27/05/2021,16:11:59,23.06,38.00,95.80,45.40
27/05/2021,16:12:09,22.86,38.00,97.00,46.00
27/05/2021,16:12:19,23.02,37.00,97.00,46.00
27/05/2021,16:12:29,23.14,39.00,96.60,45.20
27/05/2021,16:12:39,23.12,37.40,96.80,45.40
27/05/2021,16:12:49,23.08,37.00,96.20,45.40
27/05/2021,16:12:59,23.20,40.00,96.60,45.60
27/05/2021,16:13:09,23.24,37.00,96.40,45.40
27/05/2021,16:13:19,23.40,39.20,97.00,45.80
27/05/2021,16:13:30,23.22,38.00,96.20,45.20
27/05/2021,16:13:40,23.00,38.20,95.80,45.60
27/05/2021,16:13:50,22.90,39.00,96.20,45.60
27/05/2021,16:14:00,22.76,38.40,97.00,45.60
27/05/2021,16:14:10,23.16,37.00,97.00,46.00
27/05/2021,16:14:20,23.30,39.20,97.00,46.00
27/05/2021,16:14:30,23.36,39.60,95.80,45.80
27/05/2021,16:14:40,23.02,38.00,96.40,45.40
27/05/2021,16:14:50,23.44,37.00,97.00,45.60
27/05/2021,16:15:00,23.06,38.00,96.40,45.60
27/05/2021,16:15:10,23.32,38.00,96.40,45.80
27/05/2021,16:15:20,23.28,37.40,97.00,46.00
27/05/2021,16:15:30,23.44,38.60,97.00,46.00
27/05/2021,16:15:40,23.34,38.00,95.60,46.00
27/05/2021,16:15:51,23.26,38.00,96.60,45.60
27/05/2021,16:16:01,23.28,38.00,97.00,45.60
27/05/2021,16:16:11,23.32,37.00,96.60,45.40
27/05/2021,16:16:21,23.06,39.20,97.00,45.20
27/05/2021,16:16:31,23.30,38.00,96.00,45.60
27/05/2021,16:16:41,23.32,37.60,96.20,45.00
27/05/2021,16:16:51,23.28,37.20,96.60,46.00
27/05/2021,16:17:01,23.24,37.00,96.60,45.60
27/05/2021,16:17:11,23.22,37.00,96.60,45.80
27/05/2021,16:17:21,23.26,37.80,96.60,45.60
27/05/2021,16:17:31,23.30,37.00,97.00,45.80
27/05/2021,16:17:41,23.30,37.00,97.00,45.60
27/05/2021,16:17:51,23.14,37.00,96.40,45.60
27/05/2021,16:18:01,23.04,37.80,95.80,45.20
27/05/2021,16:18:12,23.36,37.80,96.60,46.00
27/05/2021,16:18:22,23.26,37.00,97.00,45.40
27/05/2021,16:18:32,23.10,38.60,96.00,46.00
27/05/2021,16:18:42,23.08,37.40,96.60,45.20
27/05/2021,16:18:52,23.36,38.60,97.00,46.00
27/05/2021,16:19:02,22.84,37.40,96.80,45.20
27/05/2021,16:19:12,22.96,37.00,96.80,46.00
27/05/2021,16:19:22,22.78,38.00,96.40,46.00
27/05/2021,16:19:32,23.14,37.40,97.00,46.00
27/05/2021,16:19:42,23.00,38.40,96.20,45.20
27/05/2021,16:19:52,23.02,41.20,96.40,45.60
27/05/2021,16:20:02,23.32,37.40,96.20,45.20
27/05/2021,16:20:12,23.08,37.00,96.60,45.00
27/05/2021,16:20:22,22.98,38.00,96.20,45.80
27/05/2021,16:20:33,23.54,37.00,96.40,45.60
27/05/2021,16:20:43,23.14,38.20,95.80,45.20
27/05/2021,16:20:53,23.36,39.40,96.40,45.80
27/05/2021,16:21:03,23.40,37.00,96.40,45.40
27/05/2021,16:21:13,23.18,37.00,96.20,45.60
27/05/2021,16:21:23,23.10,38.00,96.80,45.80
27/05/2021,16:21:33,23.24,37.00,96.20,45.80
27/05/2021,16:21:43,23.26,37.00,96.60,45.20
27/05/2021,16:21:53,23.24,37.80,96.60,45.00
27/05/2021,16:22:03,23.20,37.40,97.00,45.80
27/05/2021,16:22:13,23.08,36.60,95.80,45.60
27/05/2021,16:22:23,23.16,37.60,95.80,45.40
27/05/2021,16:22:33,23.22,36.20,96.60,45.00
27/05/2021,16:22:44,23.64,37.00,97.00,46.00
27/05/2021,16:22:54,23.32,38.00,96.80,45.00
27/05/2021,16:23:04,23.24,37.20,96.20,45.40
27/05/2021,16:23:14,22.86,39.40,96.00,45.60
27/05/2021,16:23:24,23.48,37.20,95.80,45.00
27/05/2021,16:23:34,23.22,37.00,96.40,45.40
27/05/2021,16:23:44,23.48,39.20,96.40,45.60
27/05/2021,16:23:54,23.24,38.00,96.80,45.60
27/05/2021,16:24:04,23.18,37.80,96.40,45.80
27/05/2021,16:24:14,23.14,39.20,96.60,45.20
27/05/2021,16:24:24,23.42,37.20,96.60,45.80
27/05/2021,16:24:34,23.04,36.40,96.40,45.80
27/05/2021,16:24:44,23.24,38.40,96.80,45.20
27/05/2021,16:24:54,23.04,37.00,96.40,45.80
27/05/2021,16:25:05,23.18,36.00,95.40,45.40
27/05/2021,16:25:15,23.56,37.20,96.20,45.40
27/05/2021,16:25:25,23.52,37.80,95.80,45.60
27/05/2021,16:25:35,23.20,37.00,96.00,45.20
27/05/2021,16:25:45,23.22,37.60,96.20,45.60
27/05/2021,16:25:55,23.42,37.80,96.00,45.80
27/05/2021,16:26:05,23.04,37.80,95.60,45.60
27/05/2021,16:26:15,23.20,37.00,96.20,45.40
27/05/2021,16:26:25,23.24,37.00,96.00,45.80
27/05/2021,16:26:35,22.96,37.00,95.40,45.80
27/05/2021,16:26:45,23.48,38.40,96.00,45.60
27/05/2021,16:26:55,23.12,37.00,95.80,46.00
27/05/2021,16:27:05,23.00,37.40,95.80,46.00
27/05/2021,16:27:15,23.12,38.40,95.80,45.80
27/05/2021,16:27:26,23.22,36.80,95.60,46.00
27/05/2021,16:27:36,23.22,37.00,96.00,45.40
27/05/2021,16:27:46,23.28,38.00,95.80,45.20
27/05/2021,16:27:56,23.26,38.60,96.20,46.00
27/05/2021,16:28:06,23.16,38.00,95.80,44.80
27/05/2021,16:28:16,23.34,37.00,95.80,45.20
27/05/2021,16:28:26,23.22,37.00,95.60,44.80
27/05/2021,16:28:36,23.38,37.00,95.60,45.60
27/05/2021,16:28:46,23.16,37.00,95.80,45.00
27/05/2021,16:28:56,23.16,36.20,95.80,45.40
27/05/2021,16:29:06,23.26,37.80,95.80,45.40
27/05/2021,16:29:16,23.38,37.80,95.60,46.00
27/05/2021,16:29:26,23.40,37.80,95.80,45.60
27/05/2021,16:29:36,23.08,40.00,96.00,45.60
27/05/2021,16:29:47,23.26,37.00,95.40,45.20
27/05/2021,16:29:57,23.58,38.60,96.00,45.60
27/05/2021,16:30:07,23.54,38.00,96.00,45.80
27/05/2021,16:30:17,23.26,37.80,96.40,45.20
27/05/2021,16:30:27,23.48,38.60,95.20,45.60
27/05/2021,16:30:37,23.08,39.40,96.40,45.80
27/05/2021,16:30:47,23.32,37.00,95.60,45.60
27/05/2021,16:30:57,23.14,37.00,95.40,46.00
27/05/2021,16:31:07,23.08,37.00,95.60,45.40
27/05/2021,16:31:17,23.10,40.20,96.20,45.20
27/05/2021,16:31:27,23.28,37.80,95.80,45.00
27/05/2021,16:31:37,23.38,37.80,95.60,46.00
27/05/2021,16:31:47,23.16,37.80,95.40,45.40
27/05/2021,16:31:58,23.24,39.40,95.60,45.60
27/05/2021,16:32:08,23.28,37.80,95.40,45.00
27/05/2021,16:32:18,23.32,37.00,95.80,45.60
27/05/2021,16:32:28,23.18,37.80,95.80,45.80
27/05/2021,16:32:38,23.18,37.80,96.00,45.80
27/05/2021,16:32:48,23.48,37.40,95.60,45.60
27/05/2021,16:32:58,23.08,37.80,96.20,45.80
27/05/2021,16:33:08,23.38,38.60,96.00,46.00
27/05/2021,16:33:18,23.46,38.00,95.60,45.40
27/05/2021,16:33:28,23.08,37.80,96.00,45.60
27/05/2021,16:33:38,22.98,39.40,95.60,46.00
27/05/2021,16:33:48,23.02,38.00,96.00,45.60
27/05/2021,16:33:58,23.16,37.00,95.60,45.60
27/05/2021,16:34:08,23.06,38.00,95.80,45.60
27/05/2021,16:34:19,23.16,39.80,95.80,45.80
27/05/2021,16:34:29,23.10,38.00,95.60,45.20
27/05/2021,16:34:39,23.14,37.00,96.00,45.60
27/05/2021,16:34:49,23.18,37.80,95.80,45.60
27/05/2021,16:34:59,22.88,38.20,95.80,45.20
27/05/2021,16:35:09,23.24,38.20,95.80,45.60
27/05/2021,16:35:19,23.00,38.40,96.00,45.20
27/05/2021,16:35:29,22.84,36.20,95.40,45.60
27/05/2021,16:35:39,23.10,37.80,95.20,46.00
27/05/2021,16:35:49,23.34,38.60,96.00,46.00
27/05/2021,16:35:59,23.12,38.60,95.40,45.20
27/05/2021,16:36:09,22.90,37.00,96.00,45.80
27/05/2021,16:36:19,23.10,36.60,95.60,46.00
27/05/2021,16:36:29,23.08,37.80,95.80,45.60
27/05/2021,16:36:40,23.28,38.80,95.40,46.00
27/05/2021,16:36:50,23.16,37.80,95.60,45.60
27/05/2021,16:37:00,22.98,37.00,95.40,45.60
27/05/2021,16:37:10,22.80,36.60,96.00,45.60
27/05/2021,16:37:20,22.88,39.40,96.00,46.00
27/05/2021,16:37:30,23.04,38.00,95.60,45.40
27/05/2021,16:37:40,22.88,37.40,95.60,45.60
27/05/2021,16:37:50,23.06,39.40,96.00,45.80
27/05/2021,16:38:00,23.30,37.40,95.80,44.60
27/05/2021,16:38:10,23.04,39.00,96.00,45.20
27/05/2021,16:38:20,22.64,37.20,95.60,45.00
27/05/2021,16:38:30,22.58,39.20,95.40,46.00
27/05/2021,16:38:40,23.26,37.00,95.20,45.20
27/05/2021,16:38:50,22.94,38.00,95.40,45.40
27/05/2021,16:39:01,23.16,39.60,95.60,45.80
27/05/2021,16:39:11,22.96,37.00,96.00,44.80
27/05/2021,16:39:21,22.80,36.60,95.60,45.60
27/05/2021,16:39:31,22.90,38.00,96.00,45.00
27/05/2021,16:39:41,22.92,36.60,95.60,45.40
27/05/2021,16:39:51,22.74,37.80,95.60,45.20
27/05/2021,16:40:01,23.04,38.60,96.00,45.60
27/05/2021,16:40:11,22.76,37.00,95.60,45.60
27/05/2021,16:40:21,22.84,37.00,95.00,45.20
27/05/2021,16:40:31,22.82,37.80,95.20,45.40
27/05/2021,16:40:41,22.94,38.00,95.60,45.80
27/05/2021,16:40:51,23.14,39.40,95.60,46.00
27/05/2021,16:41:01,22.92,37.80,96.00,45.40
27/05/2021,16:41:11,23.12,37.80,95.60,45.80
27/05/2021,16:41:22,22.82,38.00,95.40,45.60
27/05/2021,16:41:32,23.08,37.80,95.60,45.40
27/05/2021,16:41:42,23.22,39.40,95.40,45.60
27/05/2021,16:41:52,22.72,38.40,96.00,45.80
27/05/2021,16:42:02,22.74,39.20,96.00,45.60
27/05/2021,16:42:12,23.24,38.00,94.80,45.00
27/05/2021,16:42:22,23.30,38.00,95.40,46.00
27/05/2021,16:42:32,23.08,38.00,95.00,45.60
27/05/2021,16:42:42,22.88,37.00,95.80,44.80
27/05/2021,16:42:52,22.68,38.60,95.60,45.60
27/05/2021,16:43:02,22.88,39.60,96.00,45.60
27/05/2021,16:43:12,23.20,37.80,95.60,45.60
27/05/2021,16:43:22,22.96,37.80,95.80,45.60
27/05/2021,16:43:33,23.00,38.80,95.40,45.20
27/05/2021,16:43:43,22.74,38.80,95.80,45.60
27/05/2021,16:43:53,22.64,39.60,96.00,45.80
27/05/2021,16:44:03,23.08,38.00,96.00,45.80
27/05/2021,16:44:13,22.98,39.00,95.60,45.40
27/05/2021,16:44:23,22.68,39.00,95.60,45.40
27/05/2021,16:44:33,23.36,39.00,95.60,45.80
27/05/2021,16:44:43,23.12,38.00,95.60,45.80
27/05/2021,16:44:53,22.98,40.20,95.80,45.60
27/05/2021,16:45:03,23.34,38.00,95.60,46.00
27/05/2021,16:45:13,23.02,39.60,96.00,45.60
27/05/2021,16:45:23,22.80,39.60,95.60,46.00
27/05/2021,16:45:33,23.22,38.80,95.80,45.60
27/05/2021,16:45:43,23.00,37.80,95.80,45.80
27/05/2021,16:45:54,22.92,38.40,95.00,45.20
27/05/2021,16:46:04,23.04,39.20,95.60,45.80
27/05/2021,16:46:14,22.70,37.20,95.60,45.60
27/05/2021,16:46:24,22.82,37.20,96.00,45.20
27/05/2021,16:46:34,22.72,40.20,95.60,45.60
27/05/2021,16:46:44,23.06,38.80,95.60,45.60
27/05/2021,16:46:54,23.16,38.20,95.40,45.20
27/05/2021,16:47:04,22.84,37.20,96.20,45.60
27/05/2021,16:47:14,22.96,37.80,96.40,45.80
27/05/2021,16:47:24,22.70,39.60,95.60,45.20
27/05/2021,16:47:34,22.68,37.40,95.40,45.40
27/05/2021,16:47:44,22.88,38.80,95.40,45.20
27/05/2021,16:47:54,22.98,39.60,96.20,45.20
27/05/2021,16:48:04,23.04,37.80,95.80,45.60
27/05/2021,16:48:15,22.84,38.00,95.20,45.20
27/05/2021,16:48:25,23.14,39.80,95.00,45.60
27/05/2021,16:48:35,22.92,38.80,95.20,45.20
27/05/2021,16:48:45,23.04,38.20,95.20,45.40
27/05/2021,16:48:55,23.04,38.80,96.00,46.00
27/05/2021,16:49:05,22.84,38.80,96.00,46.00
27/05/2021,16:49:15,22.98,38.20,95.80,45.60
27/05/2021,16:49:25,22.94,37.60,95.60,45.80
